번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),문화체육업종명,문화사업자구분명,지역구분명,총층수,주변환경명,제작취급품목내용,보험기관명,건물용도명,지상층수,지하층수,객실수,건축연면적,영문상호명,영문상호주소,선박총톤수,선박척수,선박제원,무대면적,좌석수,기념품종류,회의실별동시수용인원,시설면적,놀이기구수내역,놀이시설수,방송시설유무,발전시설유무,의무실유무,안내소유무,기획여행보험시작일자,기획여행보험종료일자,자본금,보험시작일자,보험종료일자,부대시설내역,시설규모,Unnamed: 63
300,관광식당,07_24_01_P,3050000,CDFI3261042017000003,2017-07-10,,1,영업/정상,13,영업중,,,,,02-2244-0008,,,서울특별시 동대문구 전농동 60-32,"서울특별시 동대문구 전농로20길 2, 1층 (전농동)",02506,신락원 제라-1-1565호,2022-01-27 14:18:29,U,2022-01-29 02:40:00,,204981.46177696,452955.677897124,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,89.2,,0.0,,,,,,,0.0,,,,89.0,
301,관광식당,07_24_01_P,3050000,CDFI3261042009000004,2009-07-15,,1,영업/정상,13,영업중,,,,,926-5860,,130-860,서울특별시 동대문구 제기동 137-41 1층,서울특별시 동대문구 안암로24길 4 (제기동),02473,비나레스토랑   제라1-1112(인도식,2022-01-27 14:19:48,U,2022-01-29 02:40:00,,203046.002873607,454014.505296408,관광식당업,,,0.0,,,,근린생활시설,5.0,1.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,173.55,,0.0,,,,,,,0.0,,,,174.0,
302,관광식당,07_24_01_P,3050000,CDFI3261042009000006,2009-03-18,,1,영업/정상,13,영업중,,,,,967-9595,,130-830,서울특별시 동대문구 이문동 288-23,서울특별시 동대문구 휘경로 3-8 (이문동),02419,영화장    제라1-1066,2022-01-27 14:19:25,U,2022-01-29 02:40:00,,205310.461829726,454915.939490833,관광식당업,,,2.0,,,,근린생활시설,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,124.63,,0.0,,,,,,,0.0,,,,125.0,
303,관광식당,07_24_01_P,3050000,CDFI3261042008000005,2008-09-29,,1,영업/정상,13,영업중,,,,,966-7789,,130-865,서울특별시 동대문구 제기동 1142-8 지하1~1층,서울특별시 동대문구 회기로8길 11 (제기동),02468,공자식탁     제라1-1010 (중국식,2022-01-27 14:20:05,U,2022-01-29 02:40:00,,203452.156946449,454291.511649117,관광식당업,,,0.0,,,,근린생활시설,4.0,1.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,381.94,,0.0,,,,,,,0.0,,,,382.0,
304,관광식당,07_24_01_P,3050000,CDFI3261042017000001,2017-03-09,,1,영업/정상,13,영업중,,,,,,,,서울특별시 동대문구 회기동 42-74,"서울특별시 동대문구 회기로13길 22, 1층 (회기동)",02454,도원 제라1-1541호,2022-01-27 14:19:06,U,2022-01-29 02:40:00,,204449.914872981,454464.17581352,관광식당업,,,0.0,,,서울시관광협회 신규지정통보회원2017-85호,근린생활시설,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,79.05,,0.0,,,,,,,0.0,,,,79.0,
305,관광식당,07_24_01_P,3050000,CDFI3261042017000002,2017-05-18,,1,영업/정상,13,영업중,,,,,,,,"서울특별시 동대문구 회기동 16-65 2,3층","서울특별시 동대문구 경희대로 3, 2,3층층 (회기동)",02454,복가주점 제라-1-1555호,2022-01-27 14:18:45,U,2022-01-29 02:40:00,,204533.90025068,454400.177819621,관광식당업,,,0.0,,,서울시관광협회(2017-153호) 신규지정통보,식품위생시설,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,154.44,,0.0,,,,,,,0.0,,,,154.0,
306,관광식당,07_24_01_P,3160000,CDFI3261042003000002,2003-04-15,,1,영업/정상,13,영업중,,,,,2066-6100,,152-826,서울특별시 구로구 고척동 69-34,서울특별시 구로구 경인로 398 (고척동),08275,실크로드(중국식),2021-01-25 14:59:52,U,2021-01-27 02:40:00,,187949.088952952,443890.882160808,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,관광식당,07_24_01_P,3160000,CDFI3261042006000001,2006-09-11,,1,영업/정상,13,영업중,,,,,856-9245,,152-801,서울특별시 구로구 가리봉동 126-60번지,서울특별시 구로구 우마길 27 (가리봉동),08387,왕중왕미식성(중국식),2013-10-11 09:16:05,I,2018-08-31 23:59:59,,190115.77369042,442066.282012002,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,관광식당,07_24_01_P,5020000,CDFI3261042001000001,2001-08-20,,1,영업/정상,13,영업중,,,,,,,790-826,경상북도 포항시 남구 대잠동 780-177번지,경상북도 포항시 남구 행복길75번길 11  (대잠동),,일폰테,2007-04-10 13:55:56,I,2018-08-31 23:59:59,,410402.140540467,281868.211429299,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,관광식당,07_24_01_P,5020000,CDFI3261042003000001,2003-06-16,,1,영업/정상,13,영업중,,,,,,,791-844,경상북도 포항시 북구 죽도동 641-9번지,경상북도 포항시 북구 중흥로 187  (죽도동),,블루오션,2007-04-10 13:58:18,I,2018-08-31 23:59:59,,412333.330392309,282624.371787409,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,관광식당,07_24_01_P,5090000,CDFI3261042018000001,2018-12-10,,1,영업/정상,13,영업중,,,,,054-635-5957,,,경상북도 영주시 풍기읍 산법리 597-11번지,경상북도 영주시 풍기읍 동양대로 107-4,36040,신차이나,2020-01-10 16:28:29,I,2020-01-12 00:23:25,,336636.852929282,376378.163589347,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,관광식당,07_24_01_P,5670000,CDFI3261042021000005,2021-12-13,,1,영업/정상,13,영업중,,,,,055-275-4680,,,경상남도 창원시 성산구 성산동 77-1 SK테크노파크 넥스동 111호,"경상남도 창원시 성산구 완암로 50, SK테크노파크 넥스동 111호 (성산동)",51573,천안문1호점,2021-12-21 17:47:50,I,2021-12-23 00:22:42,,351434.354649109,190869.641679339,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,Cheonanmun First Restaurant,TOURIST RESTAURANT(Chinese Restaurant),0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
312,관광식당,07_24_01_P,5670000,CDFI3261042021000006,2021-12-15,,1,영업/정상,13,영업중,,,,,055-267-1910,,,경상남도 창원시 성산구 천선동 1157 조광하우젠 아파트 지하103호,"경상남도 창원시 성산구 안민로159번길 10, 지하103호 (천선동, 조광하우젠 아파트)",51548,천안문옛날짜장,2022-06-14 11:18:55,U,2022-06-16 02:40:00,,354189.058919132,188740.413903347,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,Cheonanmun The Past Jajang,TOURIST RESTAURANT(Chinese Restaurant),0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
313,관광식당,07_24_01_P,3900000,CDFI3261042018000001,2018-03-06,,1,영업/정상,13,영업중,,,,,0220660977,,,경기도 광명시 철산동 463-38 힐팰리스,"경기도 광명시 시청로 15, 지하층 (철산동, 힐팰리스)",14216,명품,2021-12-13 12:39:33,I,2021-12-15 00:22:43,,187860.649543251,441805.382433829,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
314,관광식당,07_24_01_P,3900000,CDFI3261042020000001,2020-05-20,,1,영업/정상,13,영업중,,,,,02-899-8333,,,경기도 광명시 일직동 508-4,"경기도 광명시 일직로12번길 24, 201호 (일직동)",14344,(주)오르세움 민티엔,2021-12-13 12:42:06,I,2021-12-15 00:22:43,,189471.100784103,435426.435349885,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
315,관광식당,07_24_01_P,3660000,CDFI3261042002000004,2002-01-15,,1,영업/정상,13,영업중,,,,,482-9114,,302-834,대전광역시 서구 만년동 284번지,대전광역시 서구 대덕대로 370  (만년동),,육미대가,2008-12-05 16:18:26,I,2018-08-31 23:59:59,,234030.929155886,318410.382547539,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000000.0,,,,,
316,관광식당,07_24_01_P,3660000,CDFI3261042007000002,2007-05-11,,1,영업/정상,13,영업중,,,,,487-3388,,302-831,대전광역시 서구 둔산동 1455번지,대전광역시 서구 둔산로 125  (둔산동),,이금당,2008-12-05 16:50:46,I,2018-08-31 23:59:59,,234753.287852325,316820.33088186,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000000.0,,,,,
317,관광식당,07_24_01_P,3900000,CDFI3261042008000002,2008-11-04,,1,영업/정상,13,영업중,,,,,02-899-9296,,423-844,경기도 광명시 하안동 339-15,경기도 광명시 범안로 949 (하안동),14259,하림성,2021-12-10 10:10:14,U,2021-12-14 02:40:00,,188454.023284976,439455.465206158,관광식당업,관광사업,,1.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,150.0,,0.0,,,,,,,0.0,,,,150.0,
318,관광식당,07_24_01_P,3900000,CDFI3261042009000001,2009-10-15,,1,영업/정상,13,영업중,,,,,,,423-060,경기도 광명시 하안동 35-6번지,경기도 광명시 하안로287번길 15-1 (하안동),14305,타오,2011-12-14 11:47:00,I,2018-08-31 23:59:59,,189220.373287993,439847.724146383,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,관광식당,07_24_01_P,3220000,CDFI3261041996000001,1996-10-28,,1,영업/정상,13,영업중,,,,,517-5007,,135-011,서울특별시 강남구 논현동 94번지,서울특별시 강남구 도산대로 334  (논현동),,(주)바른손 베니건스 압구정점,2011-07-12 18:10:09,I,2018-08-31 23:59:59,,203336.821517205,446708.403920022,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,관광식당,07_24_01_P,3220000,CDFI3261042007000009,2007-01-18,,1,영업/정상,13,영업중,,,,,541-1461,,135-896,"서울특별시 강남구 신사동 645-18번지 1,2층","서울특별시 강남구 언주로168길 24  (신사동,1,2층)",,젠하이더웨이,2011-12-16 11:07:41,I,2018-08-31 23:59:59,,203074.591959089,447086.262827024,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,관광식당,07_24_01_P,3220000,CDFI3261042007000010,2007-06-07,,1,영업/정상,13,영업중,,,,,02-516-4808,,135-952,서울특별시 강남구 청담동 52-8번지 지상1층,"서울특별시 강남구 도산대로94길 33 (청담동,지상1층)",,중화요리첸,2015-09-04 11:36:56,I,2018-08-31 23:59:59,,204600.020966919,446887.210923755,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,관광식당,07_24_01_P,3220000,CDFI3261042007000011,2007-10-24,,1,영업/정상,13,영업중,,,,,566-8090,,135-919,서울특별시 강남구 역삼동 708-33번지 파라다이스빌딩 지하1층 101호,"서울특별시 강남구 테헤란로52길 21  (역삼동,파라다이스빌딩 지하1층 101호)",,티엔티엔,2011-12-16 14:30:45,I,2018-08-31 23:59:59,,204222.892946797,444524.822711989,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,관광식당,07_24_01_P,3220000,CDFI3261042007000012,2007-03-13,,1,영업/정상,13,영업중,,,,,3445-8867,,135-950,서울특별시 강남구 청담동 22-16번지 1층,"서울특별시 강남구 선릉로146길 15  (청담동,1층)",,폴,2011-12-16 16:25:56,I,2018-08-31 23:59:59,,203550.06437633,446655.042207334,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,관광식당,07_24_01_P,3220000,CDFI3261042008000001,2008-11-12,,1,영업/정상,13,영업중,,,,,02-3444-0770,,135-517,서울특별시 강남구 청담동 96-6번지 1층,"서울특별시 강남구 도산대로75길 19  (청담동,1층)",,(주)가배전문점,2011-07-11 21:23:23,I,2018-08-31 23:59:59,,203958.687379424,447021.695836015,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,관광식당,07_24_01_P,3220000,CDFI3261042008000002,2008-05-16,,1,영업/정상,13,영업중,,,,,542-4073,,135-954,서울특별시 강남구 청담동 83-18번지,서울특별시 강남구 압구정로60길 22  (청담동),,(주)파리크라상 퀸스파크 청담점,2011-07-14 15:15:23,I,2018-08-31 23:59:59,,203608.289564752,447076.643296353,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,관광식당,07_24_01_P,3220000,CDFI3261042008000003,2008-07-25,,1,영업/정상,13,영업중,,,,,3454-0022,,135-871,서울특별시 강남구 삼성동 78번지 삼안빌딩 1층,"서울특별시 강남구 영동대로 648  (삼성동,삼안빌딩 1층)",,78온더라이즈,2011-07-14 15:20:27,I,2018-08-31 23:59:59,,205033.011281068,446418.580759378,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,관광식당,07_24_01_P,3220000,CDFI3261042008000006,2008-07-15,,1,영업/정상,13,영업중,,,,,565-7442,,135-911,서울특별시 강남구 역삼동 647-11번지 동영빌딩 지상 1층,"서울특별시 강남구 테헤란로13길 8-10  (역삼동,동영빌딩 지상 1층)",,그릴아지사이,2011-12-15 09:52:07,I,2018-08-31 23:59:59,,202870.080549817,444238.918061616,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,관광식당,07_24_01_P,3220000,CDFI3261042008000008,2008-03-05,,1,영업/정상,13,영업중,,,,,577-0913,,135-860,서울특별시 강남구 도곡동 953-1번지 지하1층 B107호,"서울특별시 강남구 강남대로 240  (도곡동,지하1층 B107호)",,란나타이(양재점),2011-12-15 13:52:32,I,2018-08-31 23:59:59,,202973.006006482,442568.878945501,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,관광식당,07_24_01_P,3220000,CDFI3261042008000010,2008-09-22,,1,영업/정상,13,영업중,,,,,02-565-7454,,135-925,서울특별시 강남구 역삼동 746-12번지,서울특별시 강남구 논현로77길 3  (역삼동),,첸,2011-12-16 13:13:28,I,2018-08-31 23:59:59,,203313.729582435,443862.558523551,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,관광식당,07_24_01_P,3220000,CDFI3261042008000012,2008-10-20,,1,영업/정상,13,영업중,,,,,565-8887,,135-854,서울특별시 강남구 도곡동 518-7번지 1층,"서울특별시 강남구 논현로30길 6  (도곡동,1층)",,팔장선원,2011-12-16 14:36:16,I,2018-08-31 23:59:59,,203746.668426908,442299.779488292,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,관광식당,07_24_01_P,3220000,CDFI3261042007000002,2007-03-13,,1,영업/정상,13,영업중,,,,,547-7444,,135-950,서울특별시 강남구 청담동 22-12번지 1층,"서울특별시 강남구 도산대로58길 14  (청담동,1층)",,(주)이닝,2011-07-14 12:04:03,I,2018-08-31 23:59:59,,203579.875317637,446686.703948472,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,관광식당,07_24_01_P,3220000,CDFI3261042009000005,2009-08-10,,1,영업/정상,13,영업중,,,,,517-0108,,135-957,서울특별시 강남구 청담동 127-19번지 지상1층,"서울특별시 강남구 도산대로101길 9  (청담동,지상1층)",,도쿄 사이카보,2011-12-15 13:13:00,I,2018-08-31 23:59:59,,204564.677107073,447060.176300923,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,관광식당,07_24_01_P,3220000,CDFI3261042009000006,2009-04-23,,1,영업/정상,13,영업중,,,,,512-0830,,135-892,서울특별시 강남구 신사동 580-5번지 지하1층,"서울특별시 강남구 논현로175길 6  (신사동,지하1층)",,드마리,2011-12-15 13:31:58,I,2018-08-31 23:59:59,,202384.176863802,447119.938253719,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,관광식당,07_24_01_P,3220000,CDFI3261042009000010,2009-03-19,,1,영업/정상,13,영업중,,,,,02-3449-5864,,135-724,서울특별시 강남구 압구정동 현대백화점 본점 5층,,,크리스탈제이드상하이딜라이트,2011-12-16 13:37:38,I,2018-08-31 23:59:59,,,,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,관광식당,07_24_01_P,3220000,CDFI3261042009000011,2009-07-20,,1,영업/정상,13,영업중,,,,,02-3446-7990,,135-517,서울특별시 강남구 청담동 99-12번지 2층,"서울특별시 강남구 도산대로75길 14  (청담동,2층)",,키라,2011-12-16 13:46:53,I,2018-08-31 23:59:59,,204002.554814115,446993.524333925,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,관광식당,07_24_01_P,3220000,CDFI3261042011000001,2011-03-03,,1,영업/정상,13,영업중,,,,,544-6336,,135-819,서울특별시 강남구 논현동 99-7번지 지상1층,"서울특별시 강남구 선릉로145길 13  (논현동,지상1층)",,대가방본점,2011-12-15 11:27:35,I,2018-08-31 23:59:59,,203336.585270466,446550.9413477,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,관광식당,07_24_01_P,3220000,CDFI3261042011000002,2011-04-11,,1,영업/정상,13,영업중,,,,,545-6154,,135-893,서울특별시 강남구 신사동 601-3번지 동우빌딩 지상1층,"서울특별시 강남구 논현로168길 25  (신사동,동우빌딩 지상1층)",,일일향,2011-12-16 11:08:30,I,2018-08-31 23:59:59,,202613.45877561,446843.022476168,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,관광식당,07_24_01_P,3220000,CDFI3261042010000003,2010-12-06,,1,영업/정상,13,영업중,,,,,2112-3883,,135-984,서울특별시 강남구 역삼동 강남파이낸스센터 지하2층,,,(주)토마틸로지에프씨,2011-07-14 13:54:26,I,2018-08-31 23:59:59,,,,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,관광식당,07_24_01_P,3220000,CDFI3261042009000001,2009-11-16,,1,영업/정상,13,영업중,,,,,3442-4451,,,서울특별시 강남구 청담동 2-10번지 남강빌딩 지하 1층,"서울특별시 강남구 도산대로 412 (청담동, 남강빌딩)",06062,(주)일본요리점 청산,2015-08-04 17:56:52,I,2018-08-31 23:59:59,,203528.889270356,446748.079565681,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,관광식당,07_24_01_P,3220000,CDFI3261042010000005,2010-08-12,,1,영업/정상,13,영업중,,,,,545-1330,,135-896,서울특별시 강남구 신사동 645-1번지 히든하우스 1층,"서울특별시 강남구 언주로168길 16  (신사동,히든하우스 1층)",,그라노,2011-12-15 09:49:43,I,2018-08-31 23:59:59,,203018.030419668,447101.963504926,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,관광식당,07_24_01_P,3220000,CDFI3261042007000004,2007-08-02,,1,영업/정상,13,영업중,,,,,541-7663,,135-830,서울특별시 강남구 논현동 240-14번지 1층,"서울특별시 강남구 선릉로129길 24  (논현동,1층)",,공리(논현점),2011-12-15 09:34:06,I,2018-08-31 23:59:59,,203422.683487627,445985.245966369,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,관광식당,07_24_01_P,3220000,CDFI3261042007000007,2007-05-09,,1,영업/정상,13,영업중,,,,,573-2267,,135-964,서울특별시 강남구 개포동 1237-10번지 지상1층,"서울특별시 강남구 개포로20길 6  (개포동,지상1층)",,띵호아,2011-12-15 13:47:14,I,2018-08-31 23:59:59,,204084.39815888,441790.043049258,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,관광식당,07_24_01_P,3220000,CDFI3261042010000007,2010-04-23,,1,영업/정상,13,영업중,,,,,3453-0936,,135-840,서울특별시 강남구 대치동 899-3번지 2층,"서울특별시 강남구 역삼로63길 23  (대치동,2층)",,나베야,2011-12-15 11:20:11,I,2018-08-31 23:59:59,,204507.450484068,444500.834512348,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,관광식당,07_24_01_P,3220000,CDFI3261042010000009,2010-07-13,,1,영업/정상,13,영업중,,,,,558-0321,,135-839,서울특별시 강남구 대치동 890-30번지 지하1층,"서울특별시 강남구 선릉로90길 42  (대치동,지하1층)",,더차이나,2011-12-15 11:41:19,I,2018-08-31 23:59:59,,204582.63342488,444735.231813542,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,관광식당,07_24_01_P,3220000,CDFI3261042010000012,2010-05-12,,1,영업/정상,13,영업중,,,,,549-2888,,135-818,서울특별시 강남구 논현동 86-5번지,서울특별시 강남구 논현로132길 13  (논현동),,도일처(정찬우),2011-12-15 13:08:49,I,2018-08-31 23:59:59,,202724.214297488,445894.305854116,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,관광식당,07_24_01_P,3220000,CDFI3261042010000016,2010-12-21,,1,영업/정상,13,영업중,,,,,516-0210,,135-895,서울특별시 강남구 신사동 627-11번지 포도빌딩 지하1층,"서울특별시 강남구 언주로 825  (신사동,포도빌딩 지하1층)",,레스토랑 호카이도,2011-12-15 13:56:34,I,2018-08-31 23:59:59,,202823.974054723,446844.088733811,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,관광식당,07_24_01_P,3220000,CDFI3261042010000020,2010-05-14,,1,영업/정상,13,영업중,,,,,02-3457-4807,,135-843,서울특별시 강남구 대치동 922-23번지,서울특별시 강남구 선릉로64길 5  (대치동),,일품향(이미영),2011-12-16 11:08:54,I,2018-08-31 23:59:59,,204586.859965117,443967.274761047,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,관광식당,07_24_01_P,3220000,CDFI3261042010000022,2010-04-14,,1,영업/정상,13,영업중,,,,,02-564-7536,,135-281,서울특별시 강남구 대치동 1021-1번지 101호,"서울특별시 강남구 도곡로 446  (대치동,101호)",,차이웍,2011-12-16 11:20:03,I,2018-08-31 23:59:59,,205183.171677666,443978.271693851,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,관광식당,07_24_01_P,3220000,CDFI3261042010000024,2010-08-25,,1,영업/정상,13,영업중,,,,,02-563-0023,,135-914,서울특별시 강남구 역삼동 668-12번지,서울특별시 강남구 봉은사로30길 70  (역삼동),,청학루,2011-12-16 11:32:51,I,2018-08-31 23:59:59,,203175.081698508,444532.302009952,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,관광식당,07_24_01_P,3220000,CDFI3261041997000001,1997-12-08,,1,영업/정상,13,영업중,,,,,567-8600,,135-819,서울특별시 강남구 논현동 94번지,서울특별시 강남구 도산대로 334  (논현동),,(주)바른손베니건스 코엑스점,2011-07-12 18:14:37,I,2018-08-31 23:59:59,,203336.821517205,446708.403920022,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,관광식당,07_24_01_P,3220000,CDFI3261042001000001,2001-05-03,,1,영업/정상,13,영업중,,,,,3463-5292,,135-860,서울특별시 강남구 도곡동 대신증권빌딩 지하 1층,,,(주)이목원 배나무골,2011-07-14 13:01:49,I,2018-08-31 23:59:59,,,,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,관광식당,07_24_01_P,3220000,CDFI3261042003000001,2003-02-14,,1,영업/정상,13,영업중,,,,,511-6666,,135-822,서울특별시 강남구 논현동 141-3번지,서울특별시 강남구 학동로2길 11  (논현동),,(주)삼양만나취영루,2011-07-14 11:22:12,I,2018-08-31 23:59:59,,201943.318138226,445373.168327508,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,관광식당,07_24_01_P,3220000,CDFI3261042004000001,2004-05-09,,1,영업/정상,13,영업중,,,,,555-05550,,135-933,서울특별시 강남구 역삼동 833번지,서울특별시 강남구 역삼로 118  (역삼동),,대려도,2011-12-15 11:29:41,I,2018-08-31 23:59:59,,202763.19758261,443461.085900872,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,관광식당,07_24_01_P,3220000,CDFI3261042005000001,2005-07-19,,1,영업/정상,13,영업중,,,,,02-3446-5547,,135-517,서울특별시 강남구 청담동 92-8번지,서울특별시 강남구 도산대로 439  (청담동),,(주)뉴후론티어산업 그릴에이치,2011-07-11 21:22:28,I,2018-08-31 23:59:59,,203799.644022502,446878.840090827,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,관광식당,07_24_01_P,3220000,CDFI3261042005000003,2005-09-30,,1,영업/정상,13,영업중,,,,,02-516-8837,,135-888,서울특별시 강남구 신사동 525-10번지,서울특별시 강남구 논현로175길 107  (신사동),,채운,2011-12-16 11:30:35,I,2018-08-31 23:59:59,,201771.114256751,446690.115783791,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,관광식당,07_24_01_P,3220000,CDFI3261042006000001,2006-10-30,,1,영업/정상,13,영업중,,,,,565-3849,,135-501,"서울특별시 강남구 대치동 991-2번지 태호빌딩 1층, 지하1층","서울특별시 강남구 도곡로 528  (대치동,태호빌딩 1층, 지하1층)",,(주)다연외식 현경,2011-07-12 17:20:22,I,2018-08-31 23:59:59,,205601.464498833,444158.963702757,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,관광식당,07_24_01_P,3220000,CDFI3261042006000002,2006-10-26,,1,영업/정상,13,영업중,,,,,3452-7500,,135-880,서울특별시 강남구 삼성동 158-10번지 마젤란21아스테리움 B101-B104호,"서울특별시 강남구 테헤란로87길 17  (삼성동,마젤란21아스테리움 B101-B104호)",,(주)바른손 베니건스 테헤란로점,2011-07-14 11:05:53,I,2018-08-31 23:59:59,,205091.725780982,445178.072127192,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,관광식당,07_24_01_P,3220000,CDFI3261042006000004,2006-03-20,,1,영업/정상,13,영업중,,,,,549-6858,,135-818,서울특별시 강남구 논현동 83-20번지,서울특별시 강남구 학동로37길 23  (논현동),,가향,2011-07-14 15:32:41,I,2018-08-31 23:59:59,,202962.771933869,446064.852242334,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,관광식당,07_24_01_P,3220000,CDFI3261042006000005,2006-09-19,,1,영업/정상,13,영업중,,,,,3468-4670,,135-570,서울특별시 강남구 대치동 금강타워 지하1층,,,강가 선릉점,2011-07-14 15:42:15,I,2018-08-31 23:59:59,,,,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,관광식당,07_24_01_P,3220000,CDFI3261042006000006,2006-07-25,,1,영업/정상,13,영업중,,,,,562-5565,,135-719,서울특별시 강남구 역삼동 아세아타워빌딩 지하1층,,,루안(아세아타워점),2011-12-15 14:21:08,I,2018-08-31 23:59:59,,,,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
